Date,Purchase_Bid,Sell_Bid,MCV,Final_Scheduled_Volume,MCP,Weighted_MCP_lag_1,Weighted_MCP_lag_2,Weighted_MCP_lag_3,Weighted_MCP_lag_4,Weighted_MCP_lag_5,Weighted_MCP_lag_6,Weighted_MCP_lag_7,Purchase_Bid_lag_1,Purchase_Bid_lag_2,Purchase_Bid_lag_3,Purchase_Bid_lag_4,Purchase_Bid_lag_5,Purchase_Bid_lag_6,Purchase_Bid_lag_7,Sell_Bid_lag_1,Sell_Bid_lag_2,Sell_Bid_lag_3,Sell_Bid_lag_4,Sell_Bid_lag_5,Sell_Bid_lag_6,Sell_Bid_lag_7
2022-06-17,179888.53,208925.08,120189.02,120189.02,6570.06,8713.37,10046.05,9510.93,8624.81,6856.88,8242.32,7570.89,244429.55,306704.24,286301.33,252482.63,193227.99,235196.39,227559.77,182698.68,163163.76,164020.49,192239.62,250228.38,203788.01,228808.1
2022-06-18,159551.26,245891.61,109303.44,109303.44,5075.01,6925.1,8713.37,10046.05,9510.93,8624.81,6856.88,8242.32,179888.53,244429.55,306704.24,286301.33,252482.63,193227.99,235196.39,208925.08,182698.68,163163.76,164020.49,192239.62,250228.38,203788.01
2022-06-19,193683.25,268796.95,126999.97,126999.97,4257.89,5363.18,6925.1,8713.37,10046.05,9510.93,8624.81,6856.88,159551.26,179888.53,244429.55,306704.24,286301.33,252482.63,193227.99,245891.61,208925.08,182698.68,163163.76,164020.49,192239.62,250228.38
2022-06-20,181737.15,275494.0,125421.7,125421.7,4414.6,4434.02,5363.18,6925.1,8713.37,10046.05,9510.93,8624.81,193683.25,159551.26,179888.53,244429.55,306704.24,286301.33,252482.63,268796.95,245891.61,208925.08,182698.68,163163.76,164020.49,192239.62
2022-06-21,180522.24,335763.07,137120.71,137120.71,3543.96,4517.3,4434.02,5363.18,6925.1,8713.37,10046.05,9510.93,181737.15,193683.25,159551.26,179888.53,244429.55,306704.24,286301.33,275494.0,268796.95,245891.61,208925.08,182698.68,163163.76,164020.49
2022-06-22,214143.45,292301.63,147161.17,147161.17,4259.72,3531.21,4517.3,4434.02,5363.18,6925.1,8713.37,10046.05,180522.24,181737.15,193683.25,159551.26,179888.53,244429.55,306704.24,335763.07,275494.0,268796.95,245891.61,208925.08,182698.68,163163.76
2022-06-23,232292.92,267121.18,149486.21,149486.21,5217.33,4293.48,3531.21,4517.3,4434.02,5363.18,6925.1,8713.37,214143.45,180522.24,181737.15,193683.25,159551.26,179888.53,244429.55,292301.63,335763.07,275494.0,268796.95,245891.61,208925.08,182698.68
2022-06-24,243915.03,194363.75,121776.06,121776.06,7085.6,5168.09,4293.48,3531.21,4517.3,4434.02,5363.18,6925.1,232292.92,214143.45,180522.24,181737.15,193683.25,159551.26,179888.53,267121.18,292301.63,335763.07,275494.0,268796.95,245891.61,208925.08
2022-06-25,220673.98,229238.16,123533.4,123533.4,5509.09,7200.36,5168.09,4293.48,3531.21,4517.3,4434.02,5363.18,243915.03,232292.92,214143.45,180522.24,181737.15,193683.25,159551.26,194363.75,267121.18,292301.63,335763.07,275494.0,268796.95,245891.61
2022-06-26,206763.86,243452.29,116222.3,116222.3,5030.86,5628.51,7200.36,5168.09,4293.48,3531.21,4517.3,4434.02,220673.98,243915.03,232292.92,214143.45,180522.24,181737.15,193683.25,229238.16,194363.75,267121.18,292301.63,335763.07,275494.0,268796.95
2022-06-27,221403.18,236095.57,135328.49,135328.49,6126.62,5222.83,5628.51,7200.36,5168.09,4293.48,3531.21,4517.3,206763.86,220673.98,243915.03,232292.92,214143.45,180522.24,181737.15,243452.29,229238.16,194363.75,267121.18,292301.63,335763.07,275494.0
2022-06-28,220649.5,214983.2,144032.82,144032.82,6657.81,6410.35,5222.83,5628.51,7200.36,5168.09,4293.48,3531.21,221403.18,206763.86,220673.98,243915.03,232292.92,214143.45,180522.24,236095.57,243452.29,229238.16,194363.75,267121.18,292301.63,335763.07
2022-06-29,230056.52,205754.76,140900.94,140900.94,7507.09,6846.92,6410.35,5222.83,5628.51,7200.36,5168.09,4293.48,220649.5,221403.18,206763.86,220673.98,243915.03,232292.92,214143.45,214983.2,236095.57,243452.29,229238.16,194363.75,267121.18,292301.63
2022-06-30,138460.13,287665.29,101276.19,101276.19,3788.9,7728.73,6846.92,6410.35,5222.83,5628.51,7200.36,5168.09,230056.52,220649.5,221403.18,206763.86,220673.98,243915.03,232292.92,205754.76,214983.2,236095.57,243452.29,229238.16,194363.75,267121.18
2022-07-01,166572.08,281450.9,105820.0,105820.0,4036.04,3723.44,7728.73,6846.92,6410.35,5222.83,5628.51,7200.36,138460.13,230056.52,220649.5,221403.18,206763.86,220673.98,243915.03,287665.29,205754.76,214983.2,236095.57,243452.29,229238.16,194363.75
2022-07-02,190661.92,255571.45,114892.3,114892.3,4424.93,4159.11,3723.44,7728.73,6846.92,6410.35,5222.83,5628.51,166572.08,138460.13,230056.52,220649.5,221403.18,206763.86,220673.98,281450.9,287665.29,205754.76,214983.2,236095.57,243452.29,229238.16
2022-07-03,199419.62,271702.96,124170.44,122220.89,3892.2,4460.18,4159.11,3723.44,7728.73,6846.92,6410.35,5222.83,190661.92,166572.08,138460.13,230056.52,220649.5,221403.18,206763.86,255571.45,281450.9,287665.29,205754.76,214983.2,236095.57,243452.29
2022-07-04,191994.77,225432.55,114138.91,114138.91,4470.75,3943.34,4460.18,4159.11,3723.44,7728.73,6846.92,6410.35,199419.62,190661.92,166572.08,138460.13,230056.52,220649.5,221403.18,271702.96,255571.45,281450.9,287665.29,205754.76,214983.2,236095.57
2022-07-05,191479.0,215350.18,108668.19,108668.19,4793.52,4520.9,3943.34,4460.18,4159.11,3723.44,7728.73,6846.92,191994.77,199419.62,190661.92,166572.08,138460.13,230056.52,220649.5,225432.55,271702.96,255571.45,281450.9,287665.29,205754.76,214983.2
2022-07-06,224611.33,190491.01,118570.16,118570.16,6589.28,4970.96,4520.9,3943.34,4460.18,4159.11,3723.44,7728.73,191479.0,191994.77,199419.62,190661.92,166572.08,138460.13,230056.52,215350.18,225432.55,271702.96,255571.45,281450.9,287665.29,205754.76
2022-07-07,188170.44,180751.53,95865.56,94175.1,6408.96,6877.09,4970.96,4520.9,3943.34,4460.18,4159.11,3723.44,224611.33,191479.0,191994.77,199419.62,190661.92,166572.08,138460.13,190491.01,215350.18,225432.55,271702.96,255571.45,281450.9,287665.29
2022-07-08,221220.43,170715.85,104057.06,104057.06,7219.88,6900.7,6877.09,4970.96,4520.9,3943.34,4460.18,4159.11,188170.44,224611.33,191479.0,191994.77,199419.62,190661.92,166572.08,180751.53,190491.01,215350.18,225432.55,271702.96,255571.45,281450.9
2022-07-09,189322.89,191849.86,107152.04,106339.91,6105.13,7409.98,6900.7,6877.09,4970.96,4520.9,3943.34,4460.18,221220.43,188170.44,224611.33,191479.0,191994.77,199419.62,190661.92,170715.85,180751.53,190491.01,215350.18,225432.55,271702.96,255571.45
2022-07-10,111912.35,254740.78,84418.91,84418.91,3078.42,6319.71,7409.98,6900.7,6877.09,4970.96,4520.9,3943.34,189322.89,221220.43,188170.44,224611.33,191479.0,191994.77,199419.62,191849.86,170715.85,180751.53,190491.01,215350.18,225432.55,271702.96
2022-07-11,146051.3,211891.86,85826.09,85826.09,4970.88,3004.61,6319.71,7409.98,6900.7,6877.09,4970.96,4520.9,111912.35,189322.89,221220.43,188170.44,224611.33,191479.0,191994.77,254740.78,191849.86,170715.85,180751.53,190491.01,215350.18,225432.55
2022-07-12,155988.69,206820.53,97385.92,97385.92,5498.48,5226.52,3004.61,6319.71,7409.98,6900.7,6877.09,4970.96,146051.3,111912.35,189322.89,221220.43,188170.44,224611.33,191479.0,211891.86,254740.78,191849.86,170715.85,180751.53,190491.01,215350.18
2022-07-13,132206.55,240549.64,93380.63,93380.63,3926.62,5716.35,5226.52,3004.61,6319.71,7409.98,6900.7,6877.09,155988.69,146051.3,111912.35,189322.89,221220.43,188170.44,224611.33,206820.53,211891.86,254740.78,191849.86,170715.85,180751.53,190491.01
2022-07-14,164499.48,238186.28,110211.84,110211.84,4953.4,3970.92,5716.35,5226.52,3004.61,6319.71,7409.98,6900.7,132206.55,155988.69,146051.3,111912.35,189322.89,221220.43,188170.44,240549.64,206820.53,211891.86,254740.78,191849.86,170715.85,180751.53
2022-07-15,171242.16,228919.46,111461.03,111461.03,5406.86,4968.56,3970.92,5716.35,5226.52,3004.61,6319.71,7409.98,164499.48,132206.55,155988.69,146051.3,111912.35,189322.89,221220.43,238186.28,240549.64,206820.53,211891.86,254740.78,191849.86,170715.85
2022-07-16,165642.13,208508.06,109372.23,109372.23,5734.19,5431.02,4968.56,3970.92,5716.35,5226.52,3004.61,6319.71,171242.16,164499.48,132206.55,155988.69,146051.3,111912.35,189322.89,228919.46,238186.28,240549.64,206820.53,211891.86,254740.78,191849.86
2022-07-17,149118.15,218596.7,97376.23,97376.23,4261.72,5760.01,5431.02,4968.56,3970.92,5716.35,5226.52,3004.61,165642.13,171242.16,164499.48,132206.55,155988.69,146051.3,111912.35,208508.06,228919.46,238186.28,240549.64,206820.53,211891.86,254740.78
2022-07-18,175359.68,190680.35,108026.4,108026.4,5867.3,4382.95,5760.01,5431.02,4968.56,3970.92,5716.35,5226.52,149118.15,165642.13,171242.16,164499.48,132206.55,155988.69,146051.3,218596.7,208508.06,228919.46,238186.28,240549.64,206820.53,211891.86
2022-07-19,189145.35,188188.62,122968.25,122968.25,6365.78,5841.26,4382.95,5760.01,5431.02,4968.56,3970.92,5716.35,175359.68,149118.15,165642.13,171242.16,164499.48,132206.55,155988.69,190680.35,218596.7,208508.06,228919.46,238186.28,240549.64,206820.53
2022-07-20,178735.19,228136.86,128424.48,128424.48,5809.11,6176.13,5841.26,4382.95,5760.01,5431.02,4968.56,3970.92,189145.35,175359.68,149118.15,165642.13,171242.16,164499.48,132206.55,188188.62,190680.35,218596.7,208508.06,228919.46,238186.28,240549.64
2022-07-21,221125.39,227090.06,144490.19,144490.19,6224.85,5948.96,6176.13,5841.26,4382.95,5760.01,5431.02,4968.56,178735.19,189145.35,175359.68,149118.15,165642.13,171242.16,164499.48,228136.86,188188.62,190680.35,218596.7,208508.06,228919.46,238186.28
2022-07-22,202211.32,207963.33,116747.23,116747.23,5763.28,5974.33,5948.96,6176.13,5841.26,4382.95,5760.01,5431.02,221125.39,178735.19,189145.35,175359.68,149118.15,165642.13,171242.16,227090.06,228136.86,188188.62,190680.35,218596.7,208508.06,228919.46
2022-07-23,167664.56,187319.09,107505.2,107505.2,5584.49,5520.65,5974.33,5948.96,6176.13,5841.26,4382.95,5760.01,202211.32,221125.39,178735.19,189145.35,175359.68,149118.15,165642.13,207963.33,227090.06,228136.86,188188.62,190680.35,218596.7,208508.06
2022-07-24,144320.76,235892.71,91777.49,91777.49,4145.05,5529.36,5520.65,5974.33,5948.96,6176.13,5841.26,4382.95,167664.56,202211.32,221125.39,178735.19,189145.35,175359.68,149118.15,187319.09,207963.33,227090.06,228136.86,188188.62,190680.35,218596.7
2022-07-25,150137.99,186984.67,91905.46,91905.46,4842.43,4159.46,5529.36,5520.65,5974.33,5948.96,6176.13,5841.26,144320.76,167664.56,202211.32,221125.39,178735.19,189145.35,175359.68,235892.71,187319.09,207963.33,227090.06,228136.86,188188.62,190680.35
2022-07-26,200015.82,185753.47,115024.44,115024.44,6094.91,4885.79,4159.46,5529.36,5520.65,5974.33,5948.96,6176.13,150137.99,144320.76,167664.56,202211.32,221125.39,178735.19,189145.35,186984.67,235892.71,187319.09,207963.33,227090.06,228136.86,188188.62
2022-07-27,193712.13,197788.21,121002.4,121002.4,6007.68,6089.22,4885.79,4159.46,5529.36,5520.65,5974.33,5948.96,200015.82,150137.99,144320.76,167664.56,202211.32,221125.39,178735.19,185753.47,186984.67,235892.71,187319.09,207963.33,227090.06,228136.86
2022-07-28,251499.66,225227.4,159864.5,159864.5,6382.87,5933.01,6089.22,4885.79,4159.46,5529.36,5520.65,5974.33,193712.13,200015.82,150137.99,144320.76,167664.56,202211.32,221125.39,197788.21,185753.47,186984.67,235892.71,187319.09,207963.33,227090.06
2022-07-29,248887.47,199190.68,145621.84,145621.84,6813.25,6114.66,5933.01,6089.22,4885.79,4159.46,5529.36,5520.65,251499.66,193712.13,200015.82,150137.99,144320.76,167664.56,202211.32,225227.4,197788.21,185753.47,186984.67,235892.71,187319.09,207963.33
2022-07-30,280444.52,191552.83,154292.73,154292.73,7487.89,6364.58,6114.66,5933.01,6089.22,4885.79,4159.46,5529.36,248887.47,251499.66,193712.13,200015.82,150137.99,144320.76,167664.56,199190.68,225227.4,197788.21,185753.47,186984.67,235892.71,187319.09
2022-07-31,185592.01,251430.09,130686.19,130686.19,4548.0,7012.24,6364.58,6114.66,5933.01,6089.22,4885.79,4159.46,280444.52,248887.47,251499.66,193712.13,200015.82,150137.99,144320.76,191552.83,199190.68,225227.4,197788.21,185753.47,186984.67,235892.71
2022-08-01,189866.57,242448.61,136052.62,136052.62,5236.6,4590.63,7012.24,6364.58,6114.66,5933.01,6089.22,4885.79,185592.01,280444.52,248887.47,251499.66,193712.13,200015.82,150137.99,251430.09,191552.83,199190.68,225227.4,197788.21,185753.47,186984.67
2022-08-02,178423.06,218916.52,122437.91,122437.91,5758.49,5087.28,4590.63,7012.24,6364.58,6114.66,5933.01,6089.22,189866.57,185592.01,280444.52,248887.47,251499.66,193712.13,200015.82,242448.61,251430.09,191552.83,199190.68,225227.4,197788.21,185753.47
2022-08-03,223306.75,224770.42,129436.46,129436.45,5948.98,5563.14,5087.28,4590.63,7012.24,6364.58,6114.66,5933.01,178423.06,189866.57,185592.01,280444.52,248887.47,251499.66,193712.13,218916.52,242448.61,251430.09,191552.83,199190.68,225227.4,197788.21
2022-08-04,223983.08,178902.48,127772.3,127772.3,7202.77,6076.16,5563.14,5087.28,4590.63,7012.24,6364.58,6114.66,223306.75,178423.06,189866.57,185592.01,280444.52,248887.47,251499.66,224770.42,218916.52,242448.61,251430.09,191552.83,199190.68,225227.4
2022-08-05,194018.82,192578.96,118037.31,118037.31,6725.35,7273.63,6076.16,5563.14,5087.28,4590.63,7012.24,6364.58,223983.08,223306.75,178423.06,189866.57,185592.01,280444.52,248887.47,178902.48,224770.42,218916.52,242448.61,251430.09,191552.83,199190.68
2022-08-06,193219.82,213743.38,120104.73,120104.73,5924.33,6990.02,7273.63,6076.16,5563.14,5087.28,4590.63,7012.24,194018.82,223983.08,223306.75,178423.06,189866.57,185592.01,280444.52,192578.96,178902.48,224770.42,218916.52,242448.61,251430.09,191552.83
2022-08-07,143661.81,253869.66,95909.38,95909.38,3970.45,6246.36,6990.02,7273.63,6076.16,5563.14,5087.28,4590.63,193219.82,194018.82,223983.08,223306.75,178423.06,189866.57,185592.01,213743.38,192578.96,178902.48,224770.42,218916.52,242448.61,251430.09
2022-08-08,141454.69,216538.54,90731.66,90731.66,4409.94,4193.24,6246.36,6990.02,7273.63,6076.16,5563.14,5087.28,143661.81,193219.82,194018.82,223983.08,223306.75,178423.06,189866.57,253869.66,213743.38,192578.96,178902.48,224770.42,218916.52,242448.61
2022-08-09,127229.78,243890.77,88965.76,88965.76,3689.84,4850.73,4193.24,6246.36,6990.02,7273.63,6076.16,5563.14,141454.69,143661.81,193219.82,194018.82,223983.08,223306.75,178423.06,216538.54,253869.66,213743.38,192578.96,178902.48,224770.42,218916.52
2022-08-10,131881.41,257475.58,95732.2,95732.2,3751.2,3733.82,4850.73,4193.24,6246.36,6990.02,7273.63,6076.16,127229.78,141454.69,143661.81,193219.82,194018.82,223983.08,223306.75,243890.77,216538.54,253869.66,213743.38,192578.96,178902.48,224770.42
2022-08-11,118338.31,317163.73,87600.13,87600.13,3297.45,3730.43,3733.82,4850.73,4193.24,6246.36,6990.02,7273.63,131881.41,127229.78,141454.69,143661.81,193219.82,194018.82,223983.08,257475.58,243890.77,216538.54,253869.66,213743.38,192578.96,178902.48
2022-08-12,138315.49,290051.6,102948.96,102948.96,3337.33,3223.9,3730.43,3733.82,4850.73,4193.24,6246.36,6990.02,118338.31,131881.41,127229.78,141454.69,143661.81,193219.82,194018.82,317163.73,257475.58,243890.77,216538.54,253869.66,213743.38,192578.96
2022-08-13,163696.45,267127.22,101886.67,101886.67,3721.39,3225.77,3223.9,3730.43,3733.82,4850.73,4193.24,6246.36,138315.49,118338.31,131881.41,127229.78,141454.69,143661.81,193219.82,290051.6,317163.73,257475.58,243890.77,216538.54,253869.66,213743.38
2022-08-14,151479.15,254204.34,101908.4,101908.4,3656.77,3659.39,3225.77,3223.9,3730.43,3733.82,4850.73,4193.24,163696.45,138315.49,118338.31,131881.41,127229.78,141454.69,143661.81,267127.22,290051.6,317163.73,257475.58,243890.77,216538.54,253869.66
2022-08-15,143935.33,284952.84,105917.66,105917.66,3146.19,3770.17,3659.39,3225.77,3223.9,3730.43,3733.82,4850.73,151479.15,163696.45,138315.49,118338.31,131881.41,127229.78,141454.69,254204.34,267127.22,290051.6,317163.73,257475.58,243890.77,216538.54
2022-08-16,197017.34,233126.87,116816.37,116816.37,5386.18,3360.07,3770.17,3659.39,3225.77,3223.9,3730.43,3733.82,143935.33,151479.15,163696.45,138315.49,118338.31,131881.41,127229.78,284952.84,254204.34,267127.22,290051.6,317163.73,257475.58,243890.77
2022-08-17,194998.26,226679.27,114805.82,114805.82,5293.01,5521.38,3360.07,3770.17,3659.39,3225.77,3223.9,3730.43,197017.34,143935.33,151479.15,163696.45,138315.49,118338.31,131881.41,233126.87,284952.84,254204.34,267127.22,290051.6,317163.73,257475.58
2022-08-18,188788.86,241095.42,120756.9,120756.9,4888.55,5499.44,5521.38,3360.07,3770.17,3659.39,3225.77,3223.9,194998.26,197017.34,143935.33,151479.15,163696.45,138315.49,118338.31,226679.27,233126.87,284952.84,254204.34,267127.22,290051.6,317163.73
2022-08-19,146054.84,147561.74,67252.69,67252.69,4619.53,5120.14,5499.44,5521.38,3360.07,3770.17,3659.39,3225.77,188788.86,194998.26,197017.34,143935.33,151479.15,163696.45,138315.49,241095.42,226679.27,233126.87,284952.84,254204.34,267127.22,290051.6
2022-08-20,161114.32,181235.48,88887.15,88887.15,5629.26,4810.69,5120.14,5499.44,5521.38,3360.07,3770.17,3659.39,146054.84,188788.86,194998.26,197017.34,143935.33,151479.15,163696.45,147561.74,241095.42,226679.27,233126.87,284952.84,254204.34,267127.22
2022-08-21,122423.69,257517.06,92763.49,92763.49,3397.65,5683.35,4810.69,5120.14,5499.44,5521.38,3360.07,3770.17,161114.32,146054.84,188788.86,194998.26,197017.34,143935.33,151479.15,181235.48,147561.74,241095.42,226679.27,233126.87,284952.84,254204.34
2022-08-22,169003.01,218866.49,92898.38,92898.38,4617.4,3497.15,5683.35,4810.69,5120.14,5499.44,5521.38,3360.07,122423.69,161114.32,146054.84,188788.86,194998.26,197017.34,143935.33,257517.06,181235.48,147561.74,241095.42,226679.27,233126.87,284952.84
2022-08-23,194019.77,281132.77,120883.28,120883.28,4415.51,4912.62,3497.15,5683.35,4810.69,5120.14,5499.44,5521.38,169003.01,122423.69,161114.32,146054.84,188788.86,194998.26,197017.34,218866.49,257517.06,181235.48,147561.74,241095.42,226679.27,233126.87
2022-08-24,189727.89,278388.31,122136.06,122136.06,4298.82,4436.79,4912.62,3497.15,5683.35,4810.69,5120.14,5499.44,194019.77,169003.01,122423.69,161114.32,146054.84,188788.86,194998.26,281132.77,218866.49,257517.06,181235.48,147561.74,241095.42,226679.27
2022-08-25,256267.43,230140.51,138000.2,138000.2,5644.89,4390.89,4436.79,4912.62,3497.15,5683.35,4810.69,5120.14,189727.89,194019.77,169003.01,122423.69,161114.32,146054.84,188788.86,278388.31,281132.77,218866.49,257517.06,181235.48,147561.74,241095.42
2022-08-26,249566.82,198259.58,132938.5,132938.5,6632.2,5713.15,4390.89,4436.79,4912.62,3497.15,5683.35,4810.69,256267.43,189727.89,194019.77,169003.01,122423.69,161114.32,146054.84,230140.51,278388.31,281132.77,218866.49,257517.06,181235.48,147561.74
2022-08-27,248534.2,191696.34,133251.78,133251.78,7365.03,6836.29,5713.15,4390.89,4436.79,4912.62,3497.15,5683.35,249566.82,256267.43,189727.89,194019.77,169003.01,122423.69,161114.32,198259.58,230140.51,278388.31,281132.77,218866.49,257517.06,181235.48
2022-08-28,220444.87,218693.11,127119.63,127119.63,6048.35,7431.38,6836.29,5713.15,4390.89,4436.79,4912.62,3497.15,248534.2,249566.82,256267.43,189727.89,194019.77,169003.01,122423.69,191696.34,198259.58,230140.51,278388.31,281132.77,218866.49,257517.06
2022-08-29,249554.38,190350.72,129965.58,129965.58,7373.2,6333.57,7431.38,6836.29,5713.15,4390.89,4436.79,4912.62,220444.87,248534.2,249566.82,256267.43,189727.89,194019.77,169003.01,218693.11,191696.34,198259.58,230140.51,278388.31,281132.77,218866.49
2022-08-30,268711.68,214007.11,147486.79,147486.79,7368.9,7313.42,6333.57,7431.38,6836.29,5713.15,4390.89,4436.79,249554.38,220444.87,248534.2,249566.82,256267.43,189727.89,194019.77,190350.72,218693.11,191696.34,198259.58,230140.51,278388.31,281132.77
2022-08-31,271619.66,234439.1,157298.46,157298.46,7403.77,7281.16,7313.42,6333.57,7431.38,6836.29,5713.15,4390.89,268711.68,249554.38,220444.87,248534.2,249566.82,256267.43,189727.89,214007.11,190350.72,218693.11,191696.34,198259.58,230140.51,278388.31
2022-09-01,306695.8,204295.02,157925.92,157925.92,8282.55,7295.02,7281.16,7313.42,6333.57,7431.38,6836.29,5713.15,271619.66,268711.68,249554.38,220444.87,248534.2,249566.82,256267.43,234439.1,214007.11,190350.72,218693.11,191696.34,198259.58,230140.51
2022-09-02,300290.23,181969.94,150300.13,150300.13,9080.64,7930.09,7295.02,7281.16,7313.42,6333.57,7431.38,6836.29,306695.8,271619.66,268711.68,249554.38,220444.87,248534.2,249566.82,204295.02,234439.1,214007.11,190350.72,218693.11,191696.34,198259.58
2022-09-03,210737.96,194291.68,121477.0,121477.0,7710.16,8885.24,7930.09,7295.02,7281.16,7313.42,6333.57,7431.38,300290.23,306695.8,271619.66,268711.68,249554.38,220444.87,248534.2,181969.94,204295.02,234439.1,214007.11,190350.72,218693.11,191696.34
2022-09-04,187839.57,252188.43,128206.22,128206.22,5289.28,8089.11,8885.24,7930.09,7295.02,7281.16,7313.42,6333.57,210737.96,300290.23,306695.8,271619.66,268711.68,249554.38,220444.87,194291.68,181969.94,204295.02,234439.1,214007.11,190350.72,218693.11
2022-09-05,229280.9,225259.26,132722.67,132722.67,6729.24,5644.7,8089.11,8885.24,7930.09,7295.02,7281.16,7313.42,187839.57,210737.96,300290.23,306695.8,271619.66,268711.68,249554.38,252188.43,194291.68,181969.94,204295.02,234439.1,214007.11,190350.72
2022-09-06,255823.41,198968.24,131259.49,131259.49,7730.11,7116.6,5644.7,8089.11,8885.24,7930.09,7295.02,7281.16,229280.9,187839.57,210737.96,300290.23,306695.8,271619.66,268711.68,225259.26,252188.43,194291.68,181969.94,204295.02,234439.1,214007.11
2022-09-07,289202.72,201611.88,150094.38,150094.38,8688.78,7895.75,7116.6,5644.7,8089.11,8885.24,7930.09,7295.02,255823.41,229280.9,187839.57,210737.96,300290.23,306695.8,271619.66,198968.24,225259.26,252188.43,194291.68,181969.94,204295.02,234439.1
2022-09-08,281972.82,245573.8,169917.07,169917.07,7746.3,8868.38,7895.75,7116.6,5644.7,8089.11,8885.24,7930.09,289202.72,255823.41,229280.9,187839.57,210737.96,300290.23,306695.8,201611.88,198968.24,225259.26,252188.43,194291.68,181969.94,204295.02
2022-09-09,291234.02,270544.02,192236.07,192236.07,7421.24,7850.73,8868.38,7895.75,7116.6,5644.7,8089.11,8885.24,281972.82,289202.72,255823.41,229280.9,187839.57,210737.96,300290.23,245573.8,201611.88,198968.24,225259.26,252188.43,194291.68,181969.94
2022-09-10,296229.84,275686.84,190598.96,190598.96,7502.09,7703.51,7850.73,8868.38,7895.75,7116.6,5644.7,8089.11,291234.02,281972.82,289202.72,255823.41,229280.9,187839.57,210737.96,270544.02,245573.8,201611.88,198968.24,225259.26,252188.43,194291.68
2022-09-11,232458.19,328669.8,171403.2,171403.2,5016.81,7636.23,7703.51,7850.73,8868.38,7895.75,7116.6,5644.7,296229.84,291234.02,281972.82,289202.72,255823.41,229280.9,187839.57,275686.84,270544.02,245573.8,201611.88,198968.24,225259.26,252188.43
2022-09-12,203192.2,292095.04,145155.81,145155.81,4957.91,5260.79,7636.23,7703.51,7850.73,8868.38,7895.75,7116.6,232458.19,296229.84,291234.02,281972.82,289202.72,255823.41,229280.9,328669.8,275686.84,270544.02,245573.8,201611.88,198968.24,225259.26
2022-09-13,203091.51,262621.12,134941.11,134941.11,5274.26,5033.39,5260.79,7636.23,7703.51,7850.73,8868.38,7895.75,203192.2,232458.19,296229.84,291234.02,281972.82,289202.72,255823.41,292095.04,328669.8,275686.84,270544.02,245573.8,201611.88,198968.24
2022-09-14,195726.51,311612.22,141668.66,141668.66,4548.08,5390.05,5033.39,5260.79,7636.23,7703.51,7850.73,8868.38,203091.51,203192.2,232458.19,296229.84,291234.02,281972.82,289202.72,262621.12,292095.04,328669.8,275686.84,270544.02,245573.8,201611.88
2022-09-15,173676.11,302619.34,126034.07,126034.07,3809.32,4464.25,5390.05,5033.39,5260.79,7636.23,7703.51,7850.73,195726.51,203091.51,203192.2,232458.19,296229.84,291234.02,281972.82,311612.22,262621.12,292095.04,328669.8,275686.84,270544.02,245573.8
2022-09-16,189039.18,282264.24,129148.5,129148.5,3942.84,3738.61,4464.25,5390.05,5033.39,5260.79,7636.23,7703.51,173676.11,195726.51,203091.51,203192.2,232458.19,296229.84,291234.02,302619.34,311612.22,262621.12,292095.04,328669.8,275686.84,270544.02
2022-09-17,182274.17,263598.4,119578.78,119578.78,3810.68,3776.16,3738.61,4464.25,5390.05,5033.39,5260.79,7636.23,189039.18,173676.11,195726.51,203091.51,203192.2,232458.19,296229.84,282264.24,302619.34,311612.22,262621.12,292095.04,328669.8,275686.84
2022-09-18,191255.17,298113.56,126848.75,126848.75,3591.99,3811.62,3776.16,3738.61,4464.25,5390.05,5033.39,5260.79,182274.17,189039.18,173676.11,195726.51,203091.51,203192.2,232458.19,263598.4,282264.24,302619.34,311612.22,262621.12,292095.04,328669.8
2022-09-19,202736.12,229718.22,115493.58,115493.58,4616.29,3661.65,3811.62,3776.16,3738.61,4464.25,5390.05,5033.39,191255.17,182274.17,189039.18,173676.11,195726.51,203091.51,203192.2,298113.56,263598.4,282264.24,302619.34,311612.22,262621.12,292095.04
2022-09-20,260565.26,200759.41,116357.9,116357.9,5822.19,4787.82,3661.65,3811.62,3776.16,3738.61,4464.25,5390.05,202736.12,191255.17,182274.17,189039.18,173676.11,195726.51,203091.51,229718.22,298113.56,263598.4,282264.24,302619.34,311612.22,262621.12
2022-09-21,211483.52,248431.52,123457.93,123457.93,4702.21,5839.01,4787.82,3661.65,3811.62,3776.16,3738.61,4464.25,260565.26,202736.12,191255.17,182274.17,189039.18,173676.11,195726.51,200759.41,229718.22,298113.56,263598.4,282264.24,302619.34,311612.22
2022-09-22,211366.99,250367.76,121832.97,121832.97,4603.78,4688.12,5839.01,4787.82,3661.65,3811.62,3776.16,3738.61,211483.52,260565.26,202736.12,191255.17,182274.17,189039.18,173676.11,248431.52,200759.41,229718.22,298113.56,263598.4,282264.24,302619.34
2022-09-23,193674.06,268921.57,107432.59,107432.59,4066.17,4557.65,4688.12,5839.01,4787.82,3661.65,3811.62,3776.16,211366.99,211483.52,260565.26,202736.12,191255.17,182274.17,189039.18,250367.76,248431.52,200759.41,229718.22,298113.56,263598.4,282264.24
